ID,ticker,Date,Open,High,Low,Close,Volume,Daily_Return,Return_Excel,SMA_20,SMA_50,VOL_20,Trend_20_50,Max_Close,Drawdown
1058,AAPL,2/13/25,236.103,241.514,234.767,240.707,53614100,0.0196732,0.019672714,230.2611,239.3445,0.021238771,Downtrend,257.854,-0.066498871
1059,AAPL,2/14/25,240.428,244.713,240.169,243.766,40896200,0.0127107,0.012708397,231.0878,239.4496,0.018986141,Downtrend,257.854,-0.054635569
1060,AAPL,2/18/25,243.318,244.344,241.016,243.637,48822500,-0.000531502,-0.000529196,231.8224,239.4912,0.018985763,Downtrend,257.854,-0.055135852
1061,AAPL,2/19/25,243.826,245.172,242.331,244.036,32204200,0.00163613,0.001637682,232.9423,239.5336,0.017100272,Downtrend,257.854,-0.053588465
1062,AAPL,2/20/25,244.105,245.939,243.457,244.992,32316900,0.0039205,0.003917455,234.0508,239.59452,0.01710158,Downtrend,257.854,-0.04988094
1063,AAPL,2/21/25,245.112,247.842,244.384,244.713,53197400,-0.00113903,-0.001138813,235.1538,239.65384,0.017108405,Downtrend,257.854,-0.050962948
1064,AAPL,2/24/25,244.095,248.012,243.587,246.258,51326400,0.00631238,0.006313518,236.37785,239.66622,0.016983734,Downtrend,257.854,-0.044971185
1065,AAPL,2/25/25,247.155,249.148,244.075,246.198,48013300,-0.000242832,-0.000243647,237.2465,239.6571,0.015835142,Downtrend,257.854,-0.045203875
1066,AAPL,2/26/25,243.497,244.145,238.315,239.541,44433600,-0.0270401,-0.027039212,237.3642,239.54032,0.015285258,Downtrend,257.854,-0.07102081
1067,AAPL,2/27/25,238.594,241.634,236.252,236.491,41153600,-0.0127309,-0.012732685,237.27465,239.33326,0.015535893,Downtrend,257.854,-0.082849209
1068,AAPL,2/28/25,236.143,241.265,229.416,241.016,56833400,0.0191319,0.019133921,237.49945,239.21332,0.016019803,Downtrend,257.854,-0.065300519
1069,AAPL,3/3/25,240.966,243.198,235.305,237.219,47184000,-0.0157542,-0.015754141,237.61355,238.9595,0.016374938,Downtrend,257.854,-0.080025906
1070,AAPL,3/4/25,236.9,239.252,233.88,235.126,53798100,-0.00882244,-0.008823071,238.0207,238.61524,0.014444652,Downtrend,257.854,-0.088142903
1071,AAPL,3/5/25,234.618,235.744,228.449,234.937,47227600,-0.000805297,-0.000803824,238.17995,238.37532,0.013728599,Downtrend,257.854,-0.088875875
1072,AAPL,3/6/25,233.641,237.049,232.365,234.528,45170400,-0.00173913,-0.001740892,238.3352,238.09258,0.013731487,Uptrend,257.854,-0.090462044
1073,AAPL,3/7/25,234.309,240.547,233.96,238.255,46273600,0.0158926,0.015891493,238.63945,237.7908,0.01413742,Uptrend,257.854,-0.076008129
1074,AAPL,3/10/25,234.737,235.355,223.456,226.705,72071200,-0.0484796,-0.048477472,238.64445,237.24248,0.017184865,Uptrend,257.854,-0.120800918
1075,AAPL,3/11/25,223.047,225.07,216.709,220.087,76137400,-0.0291894,-0.029192122,238.3051,236.50348,0.018390032,Uptrend,257.854,-0.146466605
1076,AAPL,3/12/25,219.39,220.994,214.178,216.241,62547500,-0.0174787,-0.017474908,237.5258,235.67122,0.017874821,Uptrend,257.854,-0.161382022
1077,AAPL,3/13/25,215.214,216.101,207.71,208.965,61368300,-0.0336437,-0.033647643,236.1709,234.76174,0.018338081,Uptrend,257.854,-0.189599541
1078,AAPL,3/14/25,210.53,213.221,208.866,212.762,60107600,0.0181706,0.018170507,234.77365,233.9957,0.018230517,Uptrend,257.854,-0.174874154
1079,AAPL,3/17/25,212.583,214.487,209.254,213.271,48073400,0.00238884,0.002392344,233.2489,233.27526,0.017814793,Downtrend,257.854,-0.172900168
1080,AAPL,3/18/25,213.43,214.417,210.769,211.965,42432400,-0.00612138,-0.006123664,231.6653,232.65952,0.017759827,Downtrend,257.854,-0.17796505
1081,AAPL,3/19/25,213.49,218.014,213.022,214.506,54385400,0.0119892,0.011987828,230.1888,232.10436,0.018164418,Downtrend,257.854,-0.168110636
1082,AAPL,3/20/25,213.261,216.749,211.497,213.37,48862900,-0.00529631,-0.005295889,228.6077,231.49382,0.018008638,Downtrend,257.854,-0.17251623
1083,AAPL,3/21/25,210.839,218.094,210.56,217.526,94127800,0.0194768,0.019477902,227.24835,231.02196,0.018912884,Downtrend,257.854,-0.156398582
1084,AAPL,3/24/25,220.247,220.725,217.835,219.978,44299500,0.0112704,0.011272216,225.93435,230.58938,0.019110124,Downtrend,257.854,-0.146889325
1085,AAPL,3/25/25,220.018,223.336,219.33,222.987,34493600,0.0136819,0.013678641,224.7738,230.33344,0.019558117,Downtrend,257.854,-0.135219931
1086,AAPL,3/26/25,222.748,224.253,219.719,220.775,34466100,-0.00992178,-0.009919861,223.8355,230.08204,0.018894884,Downtrend,257.854,-0.143798429
1087,AAPL,3/27/25,220.636,224.223,219.808,223.087,37094800,0.0104727,0.0104722,223.1653,229.89918,0.019035829,Downtrend,257.854,-0.134832114
1088,AAPL,3/28/25,220.915,223.047,216.938,217.157,39818600,-0.0265804,-0.026581558,221.97235,229.50634,0.019015862,Downtrend,257.854,-0.157829625
1089,AAPL,3/31/25,216.27,224.851,215.493,221.373,65299300,0.0194126,0.019414525,221.18005,229.38916,0.019588884,Downtrend,257.854,-0.141479287
1090,AAPL,4/1/25,219.061,222.918,218.154,222.429,36412700,0.00477195,0.004770229,220.5452,229.25884,0.019621723,Downtrend,257.854,-0.137383946
1091,AAPL,4/2/25,220.566,224.423,220.267,223.127,35905900,0.00313635,0.00313808,219.9547,229.28862,0.019660332,Downtrend,257.854,-0.134676988
1092,AAPL,4/3/25,204.84,206.783,200.564,202.498,103419000,-0.0924562,-0.092454073,218.3532,228.88214,0.02813859,Downtrend,257.854,-0.214679625
